Conforming Fixed 15 (CF15)
4.875		2.180	2.305	2.430	2.555	
5.000		1.965	2.090	2.215	2.340	
5.125		1.749	1.874	1.999	2.124	
5.250		1.529	1.654	1.779	1.904	
5.375		1.304	1.429	1.554	1.679	
5.500		1.079	1.204	1.329	1.454	
5.625		0.853	0.978	1.103	1.228	
5.750		0.626	0.751	0.876	1.001	
5.875		0.399	0.524	0.649	0.774	
6.000		0.171	0.296	0.421	0.546	
6.125		-0.057	0.068	0.193	0.318	
6.250		-0.287	-0.162	-0.037	0.088	
6.375		-0.519	-0.394	-0.269	-0.144	
6.500		-0.751	-0.626	-0.501	-0.376	
6.625		-0.984	-0.859	-0.734	-0.609	
Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30)
	15	30	45	60	75	90	
4.625		2.269	2.394	2.519	2.644	
4.750		2.099	2.224	2.349	2.474	
4.875		1.922	2.047	2.172	2.297	
5.000		1.747	1.872	1.997	2.122	
5.125		1.565	1.690	1.815	1.940	
5.250		1.401	1.526	1.651	1.776	
5.375		1.228	1.353	1.478	1.603	
5.500		1.045	1.170	1.295	1.420	
5.625		0.855	0.980	1.105	1.230	
5.750		0.659	0.784	0.909	1.034	
5.875		0.458	0.583	0.708	0.833	
6.000		0.253	0.378	0.503	0.628	
6.125		0.044	0.169	0.294	0.419	
6.250		-0.189	-0.064	0.061	0.186	
6.375		-0.424	-0.299	-0.174	-0.049	
6.500		-0.659	-0.534	-0.409	-0.284	
6.625		-0.894	-0.769	-0.644	-0.519	
Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5)
	15	30	45	60	75	90	
6.125		4.083	4.208	4.333	4.458	
6.250		3.853	3.978	4.103	4.228	
6.375		3.621	3.746	3.871	3.996	
6.500		3.389	3.514	3.639	3.764	
6.625		3.156	3.281	3.406	3.531	
6.750		2.923	3.048	3.173	3.298	
6.875		2.691	2.816	2.941	3.066	
7.000		2.459	2.584	2.709	2.834	
7.125		2.226	2.351	2.476	2.601	
7.250		1.992	2.117	2.242	2.367	
7.375		1.757	1.882	2.007	2.132	
7.500		1.522	1.647	1.772	1.897	
7.625		1.247	1.372	1.497	1.622	
7.750		0.966	1.091	1.216	1.341	
7.875		0.665	0.790	0.915	1.040	
8.000		0.343	0.468	0.593	0.718	
8.125		0.109	0.234	0.359	0.484	
Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30)
	15	30	45	60	75	90	
6.500		4.181	4.306	4.431	4.556	
6.625		3.946	4.071	4.196	4.321	
6.750		3.711	3.836	3.961	4.086	
6.875		3.476	3.601	3.726	3.851	
7.000		3.241	3.366	3.491	3.616	
7.125		3.006	3.131	3.256	3.381	
7.250		2.771	2.896	3.021	3.146	
7.375		2.536	2.661	2.786	2.911	
7.500		2.301	2.426	2.551	2.676	
7.625		2.066	2.191	2.316	2.441	
7.750		1.831	1.956	2.081	2.206	
7.875		1.596	1.721	1.846	1.971	
8.000		1.361	1.486	1.611	1.736	
8.125		1.126	1.251	1.376	1.501	
8.250		0.891	1.016	1.141	1.266	
8.375		0.656	0.781	0.906	1.031	
8.500		0.421	0.546	0.671	0.796	
Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5)
	15	30	45	60	75	90	
5.500		4.029	4.154	4.279	4.404	
5.625		3.803	3.928	4.053	4.178	
5.750		3.576	3.701	3.826	3.951	
5.875		3.349	3.474	3.599	3.724	
6.000		3.121	3.246	3.371	3.496	
6.125		2.893	3.018	3.143	3.268	
6.250		2.663	2.788	2.913	3.038	
6.375		2.431	2.556	2.681	2.806	
6.500		2.199	2.324	2.449	2.574	
6.625		1.966	2.091	2.216	2.341	
6.750		1.733	1.858	1.983	2.108	
6.875		1.501	1.626	1.751	1.876	
7.000		1.269	1.394	1.519	1.644	
7.125		1.036	1.161	1.286	1.411	
7.250		0.802	0.927	1.052	1.177	
7.375		0.567	0.692	0.817	0.942	
7.500		0.332	0.457	0.582	0.707	
Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30)
	15	30	45	60	75	90	
5.875		4.098	4.223	4.348	4.473	
6.000		3.893	4.018	4.143	4.268	
6.125		3.684	3.809	3.934	4.059	
6.250		3.451	3.576	3.701	3.826	
6.375		3.216	3.341	3.466	3.591	
6.500		2.981	3.106	3.231	3.356	
6.625		2.746	2.871	2.996	3.121	
6.750		2.511	2.636	2.761	2.886	
6.875		2.276	2.401	2.526	2.651	
7.000		2.041	2.166	2.291	2.416	
7.125		1.806	1.931	2.056	2.181	
7.250		1.571	1.696	1.821	1.946	
7.375		1.336	1.461	1.586	1.711	
7.500		1.101	1.226	1.351	1.476	
7.625		0.866	0.991	1.116	1.241	
7.750		0.631	0.756	0.881	1.006	
7.875		0.396	0.521	0.646	0.771	

